date,open,high,low,close,volume,adj_close
2009-12-17,1106.3600,1106.3600,1095.8800,1096.0800,7615070400,1096.0800
2009-12-16,1108.6100,1116.2100,1107.9600,1109.1801,4829820000,1109.1801
2009-12-15,1114.1100,1114.1100,1105.3500,1107.9301,5045100000,1107.9301
2009-12-14,1107.8400,1114.7600,1107.8400,1114.1100,4548490000,1114.1100
2009-12-11,1103.9600,1108.5000,1101.3400,1106.4100,3791090000,1106.4100
2009-12-10,1098.6899,1106.2500,1098.6899,1102.3500,3996490000,1102.3500
2009-12-09,1091.0699,1097.0400,1085.8900,1095.9500,4115410000,1095.9500
2009-12-08,1103.0400,1103.0400,1088.6100,1091.9399,4748030000,1091.9399
2009-12-07,1105.5200,1110.7200,1100.8300,1103.2500,4103360000,1103.2500
2009-12-04,1100.4301,1119.1300,1096.5200,1105.9800,5781140000,1105.9800
2009-12-03,1110.5900,1117.2800,1098.7400,1099.9200,4810030000,1099.9200
2009-12-02,1109.0300,1115.5800,1105.2900,1109.2400,3941340000,1109.2400
2009-12-01,1098.8900,1112.2800,1098.8900,1108.8600,4249310000,1108.8600
2009-11-30,1091.0699,1097.2400,1086.2500,1095.6300,3895520000,1095.6300
2009-11-27,1105.4700,1105.4700,1083.7400,1091.4900,2362910000,1091.4900
2009-11-25,1106.4900,1111.1801,1104.7500,1110.6300,3036350000,1110.6300
2009-11-24,1105.8300,1107.5601,1097.6300,1105.6500,3700820000,1105.6500
2009-11-23,1094.8600,1112.3800,1094.8600,1106.2400,3827920000,1106.2400
2009-11-20,1094.6600,1094.6600,1086.8101,1091.3800,3751230000,1091.3800
2009-11-19,1106.4399,1106.4399,1088.4000,1094.9000,4178030000,1094.9000
2009-11-18,1109.4399,1111.1000,1102.7000,1109.8000,4293340000,1109.8000
2009-11-17,1109.2200,1110.5200,1102.1899,1110.3199,3824070000,1110.3199
2009-11-16,1094.1300,1113.6899,1094.1300,1109.3000,4565850000,1109.3000
2009-11-13,1087.5900,1097.7900,1085.3300,1093.4800,3792610000,1093.4800
2009-11-12,1098.3101,1101.9700,1084.9000,1087.2400,4160250000,1087.2400
2009-11-11,1096.0400,1105.3700,1093.8101,1098.5100,4286700000,1098.5100
2009-11-10,1091.8600,1096.4200,1087.4000,1093.0100,4394770000,1093.0100
2009-11-09,1072.3101,1093.1899,1072.3101,1093.0800,4460030000,1093.0800
2009-11-06,1064.9500,1071.4800,1059.3199,1069.3000,4277130000,1069.3000
2009-11-05,1047.3000,1066.6500,1047.3000,1066.6300,4848350000,1066.6300
2009-11-04,1047.1400,1061.0000,1045.1500,1046.5000,5635510000,1046.5000
2009-11-03,1040.9200,1046.3600,1033.9399,1045.4100,5487500000,1045.4100
2009-11-02,1036.1801,1052.1801,1029.3800,1042.8800,6202640000,1042.8800
2009-10-30,1065.4100,1065.4100,1033.3800,1036.1899,6512420000,1036.1899
2009-10-29,1043.6899,1066.8300,1043.6899,1066.1100,5595040000,1066.1100
2009-10-28,1061.5100,1063.2600,1042.1899,1042.6300,6600350000,1042.6300
2009-10-27,1067.5400,1072.4800,1060.6200,1063.4100,5337380000,1063.4100
2009-10-26,1080.3600,1091.7500,1065.2300,1066.9500,6363380000,1066.9500
2009-10-23,1095.6200,1095.8300,1075.4900,1079.6000,4767460000,1079.6000
2009-10-22,1080.9600,1095.2100,1074.3101,1092.9100,5192410000,1092.9100
2009-10-21,1090.3600,1101.3600,1080.7700,1081.4000,5616290000,1081.4000
2009-10-20,1098.6400,1098.6400,1086.1600,1091.0601,5396930000,1091.0601
2009-10-19,1088.2200,1100.1700,1086.4800,1097.9100,4619240000,1097.9100
2009-10-16,1094.6700,1094.6700,1081.5300,1087.6801,4894740000,1087.6801
2009-10-15,1090.3600,1096.5601,1086.4100,1096.5601,5369780000,1096.5601
2009-10-14,1078.6801,1093.1700,1078.6801,1092.0200,5406420000,1092.0200
2009-10-13,1074.9600,1075.3000,1066.7100,1073.1899,4320480000,1073.1899
2009-10-12,1071.6300,1079.4600,1071.6300,1076.1899,3710430000,1076.1899
2009-10-09,1065.2800,1071.5100,1063.0000,1071.4900,3763780000,1071.4900
2009-10-08,1060.0300,1070.6700,1060.0300,1065.4800,4988400000,1065.4800
2009-10-07,1053.6500,1058.0200,1050.1000,1057.5800,4238220000,1057.5800
2009-10-06,1042.0200,1060.5500,1042.0200,1054.7200,5029840000,1054.7200
2009-10-05,1026.8700,1042.5800,1025.9200,1040.4600,4313310000,1040.4600
2009-10-02,1029.7100,1030.6000,1019.9500,1025.2100,5583240000,1025.2100
2009-10-01,1054.9100,1054.9100,1029.4500,1029.8500,5791450000,1029.8500
2009-09-30,1061.0200,1063.4000,1046.4700,1057.0800,5998860000,1057.0800
2009-09-29,1063.6899,1069.6200,1057.8300,1060.6100,4949900000,1060.6100
2009-09-28,1045.3800,1065.1300,1045.3800,1062.9800,3726950000,1062.9800
2009-09-25,1049.4800,1053.4700,1041.1700,1044.3800,4507090000,1044.3800
2009-09-24,1062.5601,1066.2900,1045.8500,1050.7800,5505610000,1050.7800
2009-09-23,1072.6899,1080.1500,1060.3900,1060.8700,5531930000,1060.8700
2009-09-22,1066.3500,1073.8101,1066.3500,1071.6600,5246600000,1071.6600
2009-09-21,1067.1400,1067.2800,1057.4600,1064.6600,4615280000,1064.6600
2009-09-18,1066.6000,1071.5200,1064.2700,1068.3000,5607970000,1068.3000
2009-09-17,1067.8700,1074.7700,1061.2000,1065.4900,6668110000,1065.4900
2009-09-16,1053.9900,1068.7600,1052.8700,1068.7600,6793529600,1068.7600
2009-09-15,1049.0300,1056.0400,1043.4200,1052.6300,6185620000,1052.6300
2009-09-14,1040.1500,1049.7400,1035.0000,1049.3400,4979610000,1049.3400
2009-09-11,1043.9200,1048.1801,1038.4000,1042.7300,4922600000,1042.7300
2009-09-10,1032.9900,1044.1400,1028.0400,1044.1400,5191380000,1044.1400
2009-09-09,1025.3600,1036.3400,1023.9700,1033.3700,5202550000,1033.3700
2009-09-08,1018.6700,1026.0699,1018.6700,1025.3900,5235160000,1025.3900
2009-09-04,1003.8400,1016.4800,1001.6500,1016.4000,4097370000,1016.4000
2009-09-03,996.1200,1003.4300,992.2500,1003.2400,4624280000,1003.2400
2009-09-02,996.0700,1000.3400,991.9700,994.7500,5842730000,994.7500
2009-09-01,1019.5200,1028.4500,996.2800,998.0400,6862360000,998.0400
2009-08-31,1025.2100,1025.2100,1014.6200,1020.6200,5004560000,1020.6200
2009-08-28,1031.6200,1039.4700,1023.1300,1028.9301,5785780000,1028.9301
2009-08-27,1027.8101,1033.3300,1016.2000,1030.9800,5785880000,1030.9800
2009-08-26,1027.3500,1032.4700,1021.5700,1028.1200,5080060000,1028.1200
2009-08-25,1026.6300,1037.7500,1026.2100,1028.0000,5768740000,1028.0000
2009-08-24,1026.5900,1035.8199,1022.4800,1025.5699,6302450000,1025.5699
2009-08-21,1009.0600,1027.5900,1009.0600,1026.1300,5885550000,1026.1300
2009-08-20,996.4100,1008.9200,996.3900,1007.3700,4893160000,1007.3700
2009-08-19,986.8800,999.6100,980.6200,996.4600,4257000000,996.4600
2009-08-18,980.6200,991.2000,980.6200,989.6700,4198970000,989.6700
2009-08-17,998.1800,998.1800,978.5100,979.7300,4088570000,979.7300
2009-08-14,1012.2300,1012.6000,994.6000,1004.0900,4940750000,1004.0900
2009-08-13,1005.8600,1013.1400,1000.8200,1012.7300,5250660000,1012.7300
2009-08-12,994.0000,1012.7800,993.3600,1005.8100,5498170000,1005.8100
2009-08-11,1005.7700,1005.7700,992.4000,994.3500,5773160000,994.3500
2009-08-10,1008.8900,1010.1200,1000.9900,1007.1000,5406080000,1007.1000
2009-08-07,999.8300,1018.0000,999.8300,1010.4800,6827089600,1010.4800
2009-08-06,1004.0600,1008.0000,992.4900,997.0800,6753380000,997.0800
2009-08-05,1005.4100,1006.6400,994.3100,1002.7200,7242120000,1002.7200
2009-08-04,1001.4100,1007.1200,996.6800,1005.6500,5713700000,1005.6500
2009-08-03,990.2200,1003.6100,990.2200,1002.6300,5603440000,1002.6300
2009-07-31,986.8000,993.1800,982.8500,987.4800,5139070000,987.4800
2009-07-30,976.0100,996.6800,976.0100,986.7500,6035180000,986.7500
2009-07-29,977.6600,977.7600,968.6500,975.1500,5178770000,975.1500
2009-07-28,981.4800,982.3500,969.3500,979.6200,5490350000,979.6200
2009-07-27,978.6300,982.4900,972.2900,982.1800,4631290000,982.1800
2009-07-24,972.1600,979.7900,965.9500,979.2600,4458300000,979.2600
2009-07-23,954.0700,979.4200,953.2700,976.2900,5761650000,976.2900
2009-07-22,953.4000,959.8300,947.7500,954.0700,4634100000,954.0700
2009-07-21,951.9700,956.5300,943.2200,954.5800,5309300000,954.5800
2009-07-20,942.0700,951.6200,940.9900,951.1300,4853150000,951.1300
2009-07-17,940.5600,941.8900,934.6500,940.3800,5141380000,940.3800
2009-07-16,930.1700,943.9600,927.4500,940.7400,4898640000,940.7400
2009-07-15,910.1500,933.9500,910.1500,932.6800,5238830000,932.6800
2009-07-14,900.7700,905.8400,896.5000,905.8400,4149030000,905.8400
2009-07-13,879.5700,901.0500,875.3200,901.0500,4499440000,901.0500
2009-07-10,880.0300,883.5700,872.8100,879.1300,3912080000,879.1300
2009-07-09,881.2800,887.8600,878.4500,882.6800,4347170000,882.6800
2009-07-08,881.9000,886.8000,869.3200,879.5600,5721780000,879.5600
2009-07-07,898.6000,898.6000,879.9300,881.0300,4673300000,881.0300
2009-07-06,894.2700,898.7200,886.3600,898.7200,4712580000,898.7200
2009-07-02,921.2400,921.2400,896.4200,896.4200,3931000000,896.4200
2009-07-01,920.8200,931.9200,920.8200,923.3300,3919400000,923.3300
2009-06-30,927.1500,930.0100,912.8600,919.3200,4627570000,919.3200
2009-06-29,919.8600,927.9900,916.1800,927.2300,4211760000,927.2300
2009-06-26,918.8400,922.0000,913.0300,918.9000,6076660000,918.9000
2009-06-25,899.4500,921.4200,896.2700,920.2600,4911240000,920.2600
2009-06-24,896.3100,910.8500,896.3100,900.9400,4636720000,900.9400
2009-06-23,893.4600,898.6900,888.8600,895.1000,5071020000,895.1000
2009-06-22,918.1300,918.1300,893.0400,893.0400,4903940000,893.0400
2009-06-19,919.9600,927.0900,915.8000,921.2300,5713390000,921.2300
2009-06-18,910.8600,921.9300,907.9400,918.3700,4684010000,918.3700
2009-06-17,911.8900,918.4400,903.7800,910.7100,5523650000,910.7100
2009-06-16,925.6000,928.0000,911.6000,911.9700,4951200000,911.9700
2009-06-15,942.4500,942.4500,919.6500,923.7200,4697880000,923.7200
2009-06-12,943.4400,946.3000,935.6600,946.2100,4528120000,946.2100
2009-06-11,939.0400,956.2300,939.0400,944.8900,5500840000,944.8900
2009-06-10,942.7300,949.7700,927.9700,939.1500,5379420000,939.1500
2009-06-09,940.3500,946.9200,936.1500,942.4300,4439950000,942.4300
2009-06-08,938.1200,946.3300,926.4400,939.1400,4483430000,939.1400
2009-06-05,945.6700,951.6900,934.1300,940.0900,5277910000,940.0900
2009-06-04,932.4900,942.4700,929.3200,942.4600,5352890000,942.4600
2009-06-03,942.5100,942.5100,923.8500,931.7600,5323770000,931.7600
2009-06-02,942.8700,949.3800,938.4600,944.7400,5987340000,944.7400
2009-06-01,923.2600,947.7700,923.2600,942.8700,6370440000,942.8700
2009-05-29,907.0200,920.0200,903.5600,919.1400,6050420000,919.1400
2009-05-28,892.9600,909.4500,887.6000,906.8300,5738980000,906.8300
2009-05-27,909.9500,913.8400,891.8700,893.0600,5698800000,893.0600
2009-05-26,887.0000,911.7600,881.4600,910.3300,5667050000,910.3300
2009-05-22,888.6800,896.6500,883.7500,887.0000,5155320000,887.0000
2009-05-21,900.4200,900.4200,879.6100,888.3300,6019840000,888.3300
2009-05-20,908.6200,924.6000,901.3700,903.4700,8205060000,903.4700
2009-05-19,909.6700,916.3900,905.2200,908.1300,6616270000,908.1300
2009-05-18,886.0700,910.0000,886.0700,909.7100,5702150000,909.7100
2009-05-15,892.7600,896.9700,878.9400,882.8800,5439720000,882.8800
2009-05-14,884.2400,898.3600,882.5200,893.0700,6134870000,893.0700
2009-05-13,905.4000,905.4000,882.8000,883.9200,7091820000,883.9200
2009-05-12,910.5200,915.5700,896.4600,908.3500,6871750400,908.3500
2009-05-11,922.9900,922.9900,908.6800,909.2400,6150600000,909.2400
2009-05-08,909.0300,930.1700,909.0300,929.2300,8163280000,929.2300
2009-05-07,919.5800,929.5800,901.3600,907.3900,9120100000,907.3900
2009-05-06,903.9500,920.2800,903.9500,919.5300,8555040000,919.5300
2009-05-05,906.1000,907.7000,897.3400,903.8000,6882860000,903.8000
2009-05-04,879.2100,907.8500,879.2100,907.2400,7038840000,907.2400
2009-05-01,872.7400,880.4800,866.1000,877.5200,5312170000,877.5200
2009-04-30,876.5900,888.7000,868.5100,872.8100,6862540000,872.8100
2009-04-29,856.8500,882.0600,856.8500,873.6400,6101620000,873.6400
2009-04-28,854.4800,864.4800,847.1200,855.1600,6328000000,855.1600
2009-04-27,862.8200,868.8300,854.6500,857.5100,5613460000,857.5100
2009-04-24,853.9100,871.8000,853.9100,866.2300,7114440000,866.2300
2009-04-23,844.6200,852.8700,835.4500,851.9200,6563100000,851.9200
2009-04-22,847.2600,861.7800,840.5700,843.5500,7327860000,843.5500
2009-04-21,831.2500,850.0900,826.8300,850.0800,7436489600,850.0800
2009-04-20,868.2700,868.2700,832.3900,832.3900,6973960000,832.3900
2009-04-17,865.1800,875.6300,860.8700,869.6000,7352009600,869.6000
2009-04-16,854.5400,870.3500,847.0400,865.3000,6598670000,865.3000
2009-04-15,839.4400,852.9300,835.5800,852.0600,6241100000,852.0600
2009-04-14,856.8800,856.8800,840.2500,841.5000,7569840000,841.5000
2009-04-13,855.3300,864.3100,845.3500,858.7300,6434890000,858.7300
2009-04-09,829.2900,856.9100,829.2900,856.5600,7600710400,856.5600
2009-04-08,816.7600,828.4200,814.8400,825.1600,5938460000,825.1600
2009-04-07,834.1200,834.1200,814.5300,815.5500,5155580000,815.5500
2009-04-06,839.7500,839.7500,822.7900,835.4800,6210000000,835.4800
2009-04-03,835.1300,842.5000,826.7000,842.5000,5855640000,842.5000
2009-04-02,814.5300,845.6100,814.5300,834.3800,7542809600,834.3800
2009-04-01,793.5900,813.6200,783.3200,811.0800,6034140000,811.0800
2009-03-31,790.8800,810.4800,790.8800,797.8700,6089100000,797.8700
2009-03-30,809.0700,809.0700,779.8100,787.5300,5912660000,787.5300
2009-03-27,828.6800,828.6800,813.4300,815.9400,5600210000,815.9400
2009-03-26,814.0600,832.9800,814.0600,832.8600,6992960000,832.8600
2009-03-25,806.8100,826.7800,791.3700,813.8800,7687180000,813.8800
2009-03-24,820.6000,823.6500,805.4800,806.1200,6767980000,806.1200
2009-03-23,772.3100,823.3700,772.3100,822.9200,7715769600,822.9200
2009-03-20,784.5800,788.9100,766.2000,768.5400,7643720000,768.5400
2009-03-19,797.9200,803.2400,781.8200,784.0400,9033870400,784.0400
2009-03-18,776.0100,803.0400,765.6400,794.3500,9098449600,794.3500
2009-03-17,753.8800,778.1200,749.9300,778.1200,6156800000,778.1200
2009-03-16,758.8400,774.5300,753.3700,753.8900,7883540000,753.8900
2009-03-13,751.9700,758.2900,742.4600,756.5500,6787089600,756.5500
2009-03-12,720.8900,752.6300,714.7600,750.7400,7326630400,750.7400
2009-03-11,719.5900,731.9200,713.8500,721.3600,7287809600,721.3600
2009-03-10,679.2800,719.6000,679.2800,719.6000,8618329600,719.6000
2009-03-09,680.7600,695.2700,672.8800,676.5300,7277320000,676.5300
2009-03-06,684.0400,699.0900,666.7900,683.3800,7331830400,683.3800
2009-03-05,708.2700,708.2700,677.9300,682.5500,7507249600,682.5500
2009-03-04,698.6000,724.1200,698.6000,712.8700,7673620000,712.8700
2009-03-03,704.4400,711.6700,692.3000,696.3300,7583230400,696.3300
2009-03-02,729.5700,729.5700,699.7000,700.8200,7868289600,700.8200
2009-02-27,749.9300,751.2700,734.5200,735.0900,8926480000,735.0900
2009-02-26,765.7600,779.4200,751.7500,752.8300,7599969600,752.8300
2009-02-25,770.6400,780.1200,752.8900,764.9000,7483640000,764.9000
2009-02-24,744.6900,775.4900,744.6900,773.1400,7234489600,773.1400
2009-02-23,773.2500,777.8500,742.3700,743.3300,6509300000,743.3300
2009-02-20,775.8700,778.6900,754.2500,770.0500,8210590400,770.0500
2009-02-19,787.9100,797.5800,777.0300,778.9400,5746940000,778.9400
2009-02-18,791.0600,796.1700,780.4300,788.4200,5740710000,788.4200
2009-02-17,818.6100,818.6100,789.1700,789.1700,5907820000,789.1700
2009-02-13,833.9500,839.4300,825.2100,826.8400,5296650000,826.8400
2009-02-12,829.9100,835.4800,808.0600,835.1900,6476460000,835.1900
2009-02-11,827.4100,838.2200,822.3000,833.7400,5926460000,833.7400
2009-02-10,866.8700,868.0500,822.9900,827.1600,6770169600,827.1600
2009-02-09,868.2400,875.0100,861.6500,869.8900,5574370000,869.8900
2009-02-06,846.0900,870.7500,845.4200,868.6000,6484100000,868.6000
2009-02-05,831.7500,850.5500,819.9100,845.8500,6624030000,845.8500
2009-02-04,837.7700,851.8500,829.1800,832.2300,6420450000,832.2300
2009-02-03,825.6900,842.6000,821.9800,838.5100,5886310000,838.5100
2009-02-02,823.0900,830.7800,812.8700,825.4400,5673270000,825.4400
2009-01-30,845.6900,851.6600,821.6700,825.8800,5350580000,825.8800
2009-01-29,868.8900,868.8900,844.1500,845.1400,5067060000,845.1400
2009-01-28,845.7300,877.8600,845.7300,874.0900,6199180000,874.0900
2009-01-27,837.3000,850.4500,835.4000,845.7100,5353260000,845.7100
2009-01-26,832.5000,852.5300,827.6900,836.5700,6039940000,836.5700
2009-01-23,822.1600,838.6100,806.0700,831.9500,5832160000,831.9500
2009-01-22,839.7400,839.7400,811.2900,827.5000,5843830000,827.5000
2009-01-21,806.7700,841.7200,804.3000,840.2400,6467830000,840.2400
2009-01-20,849.6400,849.6400,804.4700,805.2200,6375230000,805.2200
2009-01-16,844.4500,858.1300,830.6600,850.1200,6786040000,850.1200
2009-01-15,841.9900,851.5900,817.0400,843.7400,7807350400,843.7400
2009-01-14,867.2800,867.2800,836.9300,842.6200,5407880000,842.6200
2009-01-13,869.7900,877.0200,862.0200,871.7900,5567460000,871.7900
2009-01-12,890.4000,890.4000,864.3200,870.2600,4725050000,870.2600
2009-01-09,909.9100,911.9300,888.3100,890.3500,4716500000,890.3500
2009-01-08,905.7300,910.0000,896.8100,909.7300,4991550000,909.7300
2009-01-07,927.4500,927.4500,902.3700,906.6500,4704940000,906.6500
2009-01-06,931.1700,943.8500,927.2800,934.7000,5392620000,934.7000
2009-01-05,929.1700,936.6300,919.5300,927.4500,5413910000,927.4500
2009-01-02,902.9900,934.7300,899.3500,931.8000,4048270000,931.8000
2008-12-31,890.5900,910.3200,889.6700,903.2500,4172940000,903.2500
2008-12-30,870.5800,891.1200,870.5800,890.6400,3627800000,890.6400
2008-12-29,872.3700,873.7000,857.0700,869.4200,3323430000,869.4200
2008-12-26,869.5100,873.7400,866.5200,872.8000,1880050000,872.8000
2008-12-24,863.8700,869.7900,861.4400,868.1500,1546550000,868.1500
2008-12-23,874.3100,880.4400,860.1000,863.1600,4051970000,863.1600
2008-12-22,887.2000,887.3700,857.0900,871.6300,4869850000,871.6300
2008-12-19,886.9600,905.4700,883.0200,887.8800,6705310000,887.8800
2008-12-18,905.9800,911.0200,877.4400,885.2800,5675000000,885.2800
2008-12-17,908.1600,918.8500,895.9400,904.4200,5907380000,904.4200
2008-12-16,871.5300,914.6600,871.5300,913.1800,6009780000,913.1800
2008-12-15,881.0700,884.6300,857.7200,868.5700,4982390000,868.5700
2008-12-12,871.7900,883.2400,851.3500,879.7300,5959590000,879.7300
2008-12-11,898.3500,904.6300,868.7300,873.5900,5513840000,873.5900
2008-12-10,892.1700,908.2700,885.4500,899.2400,5942130000,899.2400
2008-12-09,906.4800,916.2600,885.3800,888.6700,5693110000,888.6700
2008-12-08,882.7100,918.5700,882.7100,909.7000,6553600000,909.7000
2008-12-05,844.4300,879.4200,818.4100,876.0700,6165370000,876.0700
2008-12-04,869.7500,875.6000,833.6000,845.2200,5860390000,845.2200
2008-12-03,843.6000,873.1200,827.6000,870.7400,6221880000,870.7400
2008-12-02,817.9400,850.5400,817.9400,848.8100,6170100000,848.8100
2008-12-01,888.6100,888.6100,815.6900,816.2100,6052010000,816.2100
2008-11-28,886.8900,896.2500,881.2100,896.2400,2740860000,896.2400
2008-11-26,852.9000,887.6800,841.3700,887.6800,5793260000,887.6800
2008-11-25,853.4000,868.9400,834.9900,857.3900,6952700000,857.3900
2008-11-24,801.2000,865.6000,801.2000,851.8100,7879440000,851.8100
2008-11-21,755.8400,801.2000,741.0200,800.0300,9495900000,800.0300
2008-11-20,805.8700,820.5200,747.7800,752.4400,9093740000,752.4400
2008-11-19,859.0300,864.5700,806.1800,806.5800,6548600000,806.5800
2008-11-18,852.3400,865.9000,826.8400,859.1200,6679470000,859.1200
2008-11-17,873.2300,882.2900,848.9800,850.7500,4927490000,850.7500
2008-11-14,904.3600,916.8800,869.8800,873.2900,5881030000,873.2900
2008-11-13,853.1300,913.0100,818.6900,911.2900,7849120000,911.2900
2008-11-12,893.3900,893.3900,850.4800,852.3000,5764180000,852.3000
2008-11-11,917.1500,917.1500,884.9000,898.9500,4998340000,898.9500
2008-11-10,936.7500,951.9500,907.4700,919.2100,4572000000,919.2100
2008-11-07,907.4400,931.4600,906.9000,930.9900,4931640000,930.9900
2008-11-06,952.4000,952.4000,899.7300,904.8800,6102230000,904.8800
2008-11-05,1001.8400,1001.8400,949.8600,952.7700,5426640000,952.7700
2008-11-04,971.3100,1007.5100,971.3100,1005.7500,5531290000,1005.7500
2008-11-03,968.6700,975.5700,958.8200,966.3000,4492280000,966.3000
2008-10-31,953.1100,984.3800,944.5900,968.7500,6394350000,968.7500
2008-10-30,939.3800,963.2300,928.5000,954.0900,6175830000,954.0900
2008-10-29,939.5100,969.9700,922.2600,930.0900,7077800000,930.0900
2008-10-28,848.9200,940.5100,845.2700,940.5100,7096950400,940.5100
2008-10-27,874.2800,893.7800,846.7500,848.9200,5558050000,848.9200
2008-10-24,895.2200,896.3000,852.8500,876.7700,6550050000,876.7700
2008-10-23,899.0800,922.8300,858.4400,908.1100,7189900000,908.1100
2008-10-22,951.6700,951.6700,875.8100,896.7800,6147980000,896.7800
2008-10-21,980.4000,985.4400,952.4700,955.0500,5121830000,955.0500
2008-10-20,943.5100,985.4000,943.5100,985.4000,5175640000,985.4000
2008-10-17,942.2900,984.6400,918.7400,940.5500,6581780000,940.5500
2008-10-16,909.5300,947.7100,865.8300,946.4300,7984500000,946.4300
2008-10-15,994.6000,994.6000,903.9900,907.8400,6542330000,907.8400
2008-10-14,1009.9700,1044.3101,972.0700,998.0100,8161990400,998.0100
2008-10-13,912.7500,1006.9300,912.7500,1003.3500,7263369600,1003.3500
2008-10-10,902.3100,936.3600,839.8000,899.2200,11456230400,899.2200
2008-10-09,988.4200,1005.2500,909.1900,909.9200,6819000000,909.9200
2008-10-08,988.9100,1021.0600,970.9700,984.9400,8716329600,984.9400
2008-10-07,1057.6000,1072.9100,996.2300,996.2300,7069209600,996.2300
2008-10-06,1097.5601,1097.5601,1007.9700,1056.8900,7956020000,1056.8900
2008-10-03,1115.1600,1153.8199,1098.1400,1099.2300,6716120000,1099.2300
2008-10-02,1160.6400,1160.6400,1111.4301,1114.2800,6285640000,1114.2800
2008-10-01,1164.1700,1167.0300,1140.7700,1161.0601,5782130000,1161.0601
2008-09-30,1113.7800,1168.0300,1113.7800,1166.3600,4937680000,1166.3600
2008-09-29,1209.0699,1209.0699,1106.4200,1106.4200,7305060000,1106.4200
2008-09-26,1204.4700,1215.7700,1187.5400,1213.2700,5383610000,1213.2700
2008-09-25,1187.8700,1220.0300,1187.8700,1209.1801,5877640000,1209.1801
2008-09-24,1188.7900,1197.4100,1179.7900,1185.8700,4820360000,1185.8700
2008-09-23,1207.6100,1221.1500,1187.0601,1188.2200,5185730000,1188.2200
2008-09-22,1255.3700,1255.3700,1205.6100,1207.0900,5368130000,1207.0900
2008-09-19,1213.1100,1265.1200,1213.1100,1255.0800,9387169600,1255.0800
2008-09-18,1157.0800,1211.1400,1133.5000,1206.5100,10082689600,1206.5100
2008-09-17,1210.3400,1210.3400,1155.8800,1156.3900,9431870400,1156.3900
2008-09-16,1188.3101,1214.8400,1169.2800,1213.6000,9459830400,1213.6000
2008-09-15,1250.9200,1250.9200,1192.7000,1192.7000,8279510400,1192.7000
2008-09-12,1245.8800,1255.0900,1233.8101,1251.7000,6273260000,1251.7000
2008-09-11,1229.0400,1249.9800,1211.5400,1249.0500,6869249600,1249.0500
2008-09-10,1227.5000,1243.9000,1221.6000,1232.0400,6543440000,1232.0400
2008-09-09,1267.9800,1268.6600,1224.5100,1224.5100,7380630400,1224.5100
2008-09-08,1249.5000,1274.4200,1247.1200,1267.7900,7351340000,1267.7900
2008-09-05,1233.2100,1244.9399,1217.2300,1242.3101,5017080000,1242.3101
2008-09-04,1271.8000,1271.8000,1232.8300,1236.8300,5212500000,1236.8300
2008-09-03,1276.6100,1280.6000,1265.5900,1274.9800,5056980000,1274.9800
2008-09-02,1287.8300,1303.0400,1272.2000,1277.5800,4783560000,1277.5800
2008-08-29,1296.4900,1297.5900,1282.7400,1282.8300,3288120000,1282.8300
2008-08-28,1283.7900,1300.6801,1283.7900,1300.6801,3854280000,1300.6801
2008-08-27,1271.2900,1285.0500,1270.0300,1281.6600,3499610000,1281.6600
2008-08-26,1267.0300,1275.6500,1263.2100,1271.5100,3587570000,1271.5100
2008-08-25,1290.4700,1290.4700,1264.8700,1266.8400,3420600000,1266.8400
2008-08-22,1277.5900,1293.0900,1277.5900,1292.2000,3741070000,1292.2000
2008-08-21,1271.0699,1281.4000,1265.2200,1277.7200,4032590000,1277.7200
2008-08-20,1267.3400,1276.0100,1261.1600,1274.5400,4555030000,1274.5400
2008-08-19,1276.6500,1276.6500,1263.1100,1266.6899,4159760000,1266.6899
2008-08-18,1298.1400,1300.2200,1274.5100,1278.6000,3829290000,1278.6000
2008-08-15,1293.8500,1302.0500,1290.7400,1298.2000,4041820000,1298.2000
2008-08-14,1282.1100,1300.1100,1276.8400,1292.9301,4064000000,1292.9301
2008-08-13,1288.6400,1294.0300,1274.8600,1285.8300,4787600000,1285.8300
2008-08-12,1304.7900,1304.7900,1285.6400,1289.5900,4711290000,1289.5900
2008-08-11,1294.4200,1313.1500,1291.4100,1305.3199,5067310000,1305.3199
2008-08-08,1266.2900,1297.8500,1262.1100,1296.3199,4966810000,1296.3199
2008-08-07,1286.5100,1286.5100,1264.2900,1266.0699,5319380000,1266.0699
2008-08-06,1283.9900,1291.6700,1276.0000,1289.1899,4873420000,1289.1899
2008-08-05,1254.8700,1284.8800,1254.6700,1284.8800,1219310000,1284.8800
2008-08-04,1253.2700,1260.4900,1247.4500,1249.0100,4562280000,1249.0100
2008-08-01,1269.4200,1270.5200,1254.5400,1260.3101,4684870000,1260.3101
2008-07-31,1281.3700,1284.9301,1265.9700,1267.3800,5346050000,1267.3800
2008-07-30,1264.5200,1284.3300,1264.5200,1284.2600,5631330000,1284.2600
2008-07-29,1236.3800,1263.2000,1236.3800,1263.2000,5414240000,1263.2000
2008-07-28,1257.7600,1260.0900,1234.3700,1234.3700,4282960000,1234.3700
2008-07-25,1253.5100,1263.2300,1251.7500,1257.7600,4672560000,1257.7600
2008-07-24,1283.2200,1283.2200,1251.4800,1252.5400,6127980000,1252.5400
2008-07-23,1278.8700,1291.1700,1276.0601,1282.1899,6705830000,1282.1899
2008-07-22,1257.0800,1277.4200,1248.8300,1277.0000,6180230000,1277.0000
2008-07-21,1261.8199,1267.7400,1255.7000,1260.0000,4630640000,1260.0000
